Timestamp,Source IP,Destination IP,Protocol,Source Port,Destination Port,Packet Size,Traffic Type
2025-10-02 18:06:55,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:55,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:55,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:55,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:55,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:55,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:55,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:55,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:55,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:55,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:55,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:55,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:55,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:55,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:55,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:55,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:55,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:55,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:55,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:55,10.132.143.86,20.60.225.129,TCP,51598,443,662,HTTPS
2025-10-02 18:06:55,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:55,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:55,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:55,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:55,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:55,10.132.143.86,20.60.225.129,TCP,51598,443,1178,HTTPS
2025-10-02 18:06:56,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:56,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:56,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:56,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:56,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:56,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:56,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:56,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:56,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:56,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:56,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:56,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:56,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:56,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:56,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:56,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:56,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:56,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:56,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:56,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:56,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:56,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:56,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:56,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:56,10.132.143.86,20.60.225.129,TCP,51598,443,1210,HTTPS
2025-10-02 18:06:56,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:56,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:56,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:56,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:56,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:56,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:56,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:56,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:56,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:56,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:56,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:56,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:56,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:56,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:56,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:56,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:56,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:56,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:56,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:56,10.132.143.86,20.60.225.129,TCP,51598,443,612,HTTPS
2025-10-02 18:06:56,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:56,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:56,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:56,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:56,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:56,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:56,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:56,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:56,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:56,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:56,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:56,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:56,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:56,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:56,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:56,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:56,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:56,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:56,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:57,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:57,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:57,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:57,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:57,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:57,10.132.143.86,20.60.225.129,TCP,51598,443,1141,HTTPS
2025-10-02 18:06:57,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:57,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:57,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:57,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:57,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:57,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:57,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:57,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:57,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:57,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:57,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:57,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:57,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:57,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:57,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:57,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:57,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:57,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:57,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:57,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:57,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:57,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:57,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:57,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:57,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:57,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:57,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:57,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:57,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:57,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:57,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:57,10.132.143.86,20.60.225.129,TCP,51598,443,650,HTTPS
2025-10-02 18:06:57,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:57,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:57,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:57,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:57,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:57,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:57,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:57,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:57,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:57,10.132.143.86,20.60.225.129,TCP,51598,443,314,HTTPS
2025-10-02 18:06:57,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:57,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:57,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:57,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:57,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:57,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:57,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:57,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:57,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:57,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:57,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:57,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:57,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:57,20.60.225.129,10.132.143.86,TCP,443,51598,78,HTTPS
2025-10-02 18:06:57,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:57,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:57,10.132.143.86,20.60.225.129,TCP,51598,443,1032,HTTPS
2025-10-02 18:06:57,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:57,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:57,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:57,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:57,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:57,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:57,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:57,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:57,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:57,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:57,10.132.143.86,20.60.225.129,TCP,51598,443,561,HTTPS
2025-10-02 18:06:57,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:57,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:57,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:57,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:57,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:57,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:57,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:57,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:57,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:58,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:58,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:58,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:58,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:58,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:58,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:58,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:58,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:58,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:58,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:58,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:58,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:58,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:58,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:58,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:58,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:58,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:58,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:58,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:58,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:58,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:58,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:58,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:58,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:58,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:58,10.132.143.86,20.60.225.129,TCP,51598,443,1099,HTTPS
2025-10-02 18:06:58,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:58,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:58,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:58,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:58,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:58,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:58,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:58,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:58,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:58,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:58,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:58,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:58,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:58,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:58,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:58,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:58,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:58,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:58,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:58,10.132.143.86,20.60.225.129,TCP,51598,443,369,HTTPS
2025-10-02 18:06:58,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:58,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:58,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:58,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:58,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:58,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:58,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:58,20.60.225.129,10.132.143.86,TCP,443,51598,78,HTTPS
2025-10-02 18:06:59,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:59,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:59,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:59,10.132.143.86,20.60.225.129,TCP,51598,443,1353,HTTPS
2025-10-02 18:06:59,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:59,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:59,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:59,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:59,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:59,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:59,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:59,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:59,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:59,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:59,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:59,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:59,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:59,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:07:00,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:07:00,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:07:00,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:07:00,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:07:00,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:07:00,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:07:00,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:07:00,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:07:00,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:07:00,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:07:01,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:07:01,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:07:01,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:07:01,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:07:01,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:07:01,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:07:01,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:07:01,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:07:01,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:07:01,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:07:01,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:07:01,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:07:01,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:07:01,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:07:01,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:07:01,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:07:01,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:07:01,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:07:01,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:07:01,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:07:01,10.132.143.86,20.60.225.129,TCP,51598,443,710,HTTPS
2025-10-02 18:07:01,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:07:01,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:07:01,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:07:01,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:07:01,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:07:01,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:07:01,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:07:01,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:07:01,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:07:01,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:07:01,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:07:01,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:07:01,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:07:01,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:07:01,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:07:01,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:07:01,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:07:01,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:07:01,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:07:02,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:07:02,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
